TAZ,CostIIF,CostXXF,CostIXF,CostHBW,CostHBO,CostNHB,CostREC,CostXXP,TimeDiff,TotalFreigh,TotalPass,TotalREC,TotalHBW,TotalHBO,TotalNHB,TotalItime,TotalBtime,TotalTDiff
2274,0,0,0,0,0,0,38.11,0,3628.12,0,0,2.64,6.48,6.81,1.28,193645163.4,193648791.6,11376106.35
2275,0,0,0,0,0,0,0,0,3628.12,0,0,0,7.74,7.03,4.47,193626258.8,193629886.9,11379734.47
2276,0,0,0,0,0,0,0,0,13213.04,0.24,0,0,12.54,28.3,211.36,193713172.8,193726385.8,11392947.51
2277,0,0,0,0,0,0,0,0,13213.04,0,0,0,16.6,33.38,7.19,193683753.8,193696966.9,11406160.55
2278,0,0,0,0,0,0,0,0,13213.04,0,0,0.12,49.65,73.12,261.14,193684466.7,193697679.8,11419373.59
2279,0,0,0,0,0,0,0,0,13213.04,0,0,0,22.94,32.34,124.27,193724635.5,193737848.6,11432586.63
2280,0.68059466,0,0,0,0,0,0,0,13213.04,6.95,0,0,1.5,2.45,4.83,193775062.9,193788276,11445799.67
2281,0.68059466,0,0,0,0,0,0,0,13213.04,6.94,0,0,3.1,7.25,1.79,193783814.5,193797027.6,11459012.71
2282,0,0,0,0,0,0,0,0,13213.04,0,0,0,3.78,7.39,1.83,193788967.6,193802180.6,11472225.75
2283,0.68059466,0,0,0,0,0,0,0,13213.04,6.92,0,0,3.71,6.96,90.36,193778821.9,193792034.9,11485438.79
2284,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,21.5,41.31,22.29,193779944.9,193793158,11498651.83
2285,0.68059466,0,0,0,0,0,0,0,13213.04,6.9,0,0,9.51,24.58,8.51,193819302.4,193832515.4,11511864.87
2286,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,30.76,56.86,97.14,193800788.8,193814001.8,11525077.91
2287,0,0,0,0,0,0,0,0,13213.04,0,0,0,9.68,18.12,22.92,193804478.8,193817691.9,11538290.95
2288,0,0,0,0,0,0,0,0,13213.04,0.5,0,0.08,36.3,80.68,163.73,193729590.8,193742803.8,11551503.99
2289,3.63459017,0,0,0,0,0,0,0,13213.04,6.45,0,0.03,32.84,51.09,245.78,193721435.9,193734648.9,11564717.03
2290,0,0,0,0,0,0,0,0,13213.04,0.02,0,0.04,40.24,61.37,297.94,193722379.8,193735592.8,11577930.07
2291,0,0,0,0,0,0,0,0,13213.04,0.01,0,0.02,26.34,33.64,120.51,193647837.6,193661050.6,11591143.11
2292,0,0,0,0,0,0,0,0,13213.04,0.04,0,0.01,21.96,32.61,70.43,193657831,193671044,11604356.15
2293,0,0,0,0,0,0,0,0,13213.04,0,0,0,4.86,7.93,8.57,193662795.9,193676009,11617569.19
2294,0,0,0,0,0,0,0,0,13213.04,0,0,0.08,69.5,145.15,58.29,193715569.9,193728782.9,11630782.23
2295,0,0,0,0,0,0,0,0,13213.04,0,0,0,11.24,34.49,3.83,193754017.6,193767230.7,11643995.27
2296,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.28,5.14,0,193676205.1,193689418.1,11657208.31
2297,0,0,0,0,0,0,0,0,13213.04,0,0,0.02,34.83,79.52,17.38,193735815.5,193749028.5,11670421.35
2298,0,0,0,0,0,0,0,0,13213.04,0,0,0,35.36,64.34,16.28,193756880.8,193770093.8,11683634.39
2299,0,0,0,0,0,0,0,0,13213.04,0,0,0.01,13.72,29.31,4.78,193920198.7,193933411.7,11696847.43
2300,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.6,4.91,0,193788661.4,193801874.5,11710060.47
2301,1.15078466,0,0,0,0,0,0,0,13213.04,6.92,0,0,2.01,6.01,1.38,193877808.3,193891021.3,11723273.51
2302,2.0851531,0,0,0,0,0,0,0,13213.04,11.3,0,0,2.11,5.41,1.8,193863226.5,193876439.6,11736486.55
2303,0.68059466,0,0,0,0,0,0,0,13213.04,6.95,0,0,1.8,4.52,1.37,193791274.6,193804487.6,11749699.59
2304,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193820685.9,193833898.9,11762912.63
2305,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193838534.3,193851747.4,11776125.67
2306,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193879210.7,193892423.7,11789338.71
2307,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193955156.9,193968370,11802551.75
2308,0,0,0,0,0,0,0,0,13213.04,0,0,0,5.85,4.12,0,193943767.1,193956980.1,11815764.79
2309,3.16968176,0,0,0,0,0,0,0,13213.04,11.32,0,0,8.64,11.57,12.43,193836471.7,193849684.7,11828977.83
2310,0,0,0,0,0,0,0,0,13213.04,0,0,0,6.35,6.71,0.19,193857025.7,193870238.7,11842190.87
2311,0.89099932,0,0,0,0,0,0,0,13213.04,5.4,0,0,10.56,15.7,3.2,193784686.8,193797899.9,11855403.91
2312,19.73488338,0,0,0,0,0,0,0,13213.04,57.96,0,0,7.53,21.63,8.35,193793589.6,193806802.6,11868616.95
2313,5.50933861,0,0,0,0,0,0,0,13213.04,10.78,0,0,0,0,0,193736536.1,193749749.1,11881829.99
2314,4.94038724,0,0,0,0,0,0,0,13213.04,10.77,0,0,5.61,20.9,3.36,193752068.6,193765281.6,11895043.03
2315,2.0188971,0,0,0,0,0,0,0,13213.04,5.15,0,0,0,0,0,193790059.9,193803272.9,11908256.07
2316,2.69949176,0,0,0,0,0,0,0,13213.04,5.05,0,0,2.56,5.1,7.79,193735423.7,193748636.7,11921469.11
2317,3.63459017,0,0,0,0,0,0,0,13213.04,6.36,0,0,2.99,7.76,13.09,193718839.4,193732052.4,11934682.15
2318,12.97260651,0,0,0,0,0,0,0,13213.04,19.8,0,0,7.42,19.46,8.65,193728707.7,193741920.7,11947895.19
2319,0,0,0,0,0,0,0,0,13213.04,0,0,0.03,34.15,61,49.66,193707641.1,193720854.1,11961108.23
2320,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193670776.3,193683989.4,11974321.27
2321,0,0,0,0,0,0,0,0,13213.04,0,0,0,0,0,0,193667172.3,193680385.3,11987534.31
2322,4.4762088,0,0,0,0,0,0,0,13213.04,6.14,0,0,9.72,21.62,9.05,193686123.6,193699336.7,12000747.35
2323,4.9463988,0,0,0,0,0,0,0,13213.04,6.07,0,0,0,0,0,193689569.8,193702782.9,12013960.39
2324,0,0,0,0,0,0,0,0,13213.04,0,0,0,9.9,16.09,1.42,193791695.9,193804908.9,12027173.43
2325,0,0,0,0,0,0,0,0,13213.04,0.01,0,0,3.33,9.78,4.78,193655310.2,193668523.3,12040386.47
2326,4.98976792,0,0,0,0,0,0,0,13213.04,6.08,0,0,4.41,14.13,12.24,193662689.9,193675902.9,12053599.51
2327,0,0,0,0,0,0,0,0,13213.04,7.23,0,0,5.26,7.46,11.29,193667270.6,193680483.7,12066812.55
2328,0,0,0,0,0,0,0,0,13213.04,9.97,0,0.01,8.4,19.13,8.97,193721886.6,193735099.6,12080025.59
2329,4.52558948,0,0,0,0,0,0,0,13213.04,4.35,0,0,3.37,7.35,2.2,193630703.7,193643916.7,12093238.63
2330,0,0,0,0,0,0,0,0,13213.04,15.02,0,0,0,0,0,193709698.8,193722911.9,12106451.67
2331,0,0,0,0,0,0,0,0,13213.04,6.06,0,0,3.02,10.72,2.55,193684404,193697617.1,12119664.71
2332,0,0,0,0,0,0,0,0,13213.04,0,0,0,10.28,16.27,5.92,193652591.2,193665804.2,12132877.75
2333,0,0,0,0,0,0,0,0,13213.04,0,0,0,8.99,16.08,3.47,193730686.6,193743899.6,12146090.79
2334,0,0,0,0,0,0,0,0,13213.04,0,0,0,1.23,1.89,0,193756095.1,193769308.2,12159303.83
2335,0,0,0,0,0,0,0,0,13213.04,6.14,0,0,0,0,0,193894712,193907925.1,12172516.87
2336,0,0,0,0,0,0,0,0,13213.04,0,0,0,2.11,6.04,0,193781987.2,193795200.2,12185729.91
2337,0,0,0,0,0,0,0,0,11931.8,0,0,0,0,0,0,193433777.3,193445709.1,12197661.71
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12197661.71
2344,0,0,0,0,0,0,0,0,225719.11,0,0,0,0,0,0,193269025,193494744.2,12423380.82
2345,0,0,0,0,0,0,0,0,225719.11,0,0,0,0,0,0,193268853.4,193494572.5,12649099.93
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12649099.93
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12649099.93
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12649099.93
2349,4229.272226,0,0.47,0,70,0,0,0,8325.86,36129.36,0,0.17,185.34,213.15,1471.43,193105457.5,193113783.4,12657425.79
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12657425.79
2351,1.20222645,0,0,0,12.62,0,2538.27,0,9994.08,1041.7,0,95.25,99.85,89.1,383.93,193265964.4,193275958.5,12667419.87
2352,0,0,0,0,0,0,0,0,9994.08,0,0,0.03,61.68,202.74,8.32,193190471.6,193200465.7,12677413.95
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12677413.95
2354,0,0,0,0,0,0,1207.65,0,11377.62,154.9,0,39.03,171.76,409.4,211.4,193152631.2,193164008.8,12688791.57
2355,0,0,0,0,0,0,0,0,11931.8,0,0,0.25,238.97,618.38,152.04,193010269,193022200.8,12700723.37
2356,0.18777542,0,0,127.08,44.09,97.02,0,0,11931.8,243.27,0,0.67,909.82,1150.97,334.41,193125109.2,193137041,12712655.17
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8774500000,8774500000,12712655.17
2358,0.73139235,0,0,0,0,0,0,0,3649.54,141.56,0,0,10.69,19.14,173.4,194489008.1,194492657.7,12716304.71
2359,0.25038154,0,0,0,0,0,0,0,3649.54,36.28,0,0,0,0,63.93,194487463.4,194491113,12719954.25
2360,0,0,0,0,0,0,0,0,3649.54,0,0,0.04,34.96,68.07,11.23,194509528.7,194513178.2,12723603.79
2361,0,0,0,0,0,0,0,0,3649.54,0,0,0,2.97,4.15,39.11,194492505.8,194496155.4,12727253.33
2362,2.56663624,0,0,0,0,0,0,0,3649.54,388.97,0,0.05,63.73,114.54,45.07,194487099.5,194490749,12730902.87
2363,0.03044427,0,0,0,0,0,0,0,3649.54,12.27,0,0.01,22.2,32.51,36.46,194487271.1,194490920.6,12734552.41
2364,0.25038154,0,0,0,0,0,0,0,3649.54,39.72,0,0.05,45.01,74.11,91.53,194491948.3,194495597.8,12738201.95
2365,0,0,0,0,0,0,0,0,3649.54,0,0,0,2.78,4.47,1,194498656.9,194502306.5,12741851.49
2366,0,0,0,0,0,0,0,0,3649.54,4.13,0,0.08,68.22,221.68,82.89,194506591.3,194510240.9,12745501.03
2367,0,0,0,0,0,0,0,0,3649.54,0,0,0.09,116.92,231.79,49.32,194502491.8,194506141.4,12749150.57
2368,0,0,0,0,0,0,0,0,3649.54,0,0,0.03,40.85,86.42,24.48,194500009.8,194503659.4,12752800.11
2369,32.96006136,0,0,0,0,0,0,0,3649.54,3497.13,0,0.05,42.29,78.67,442.77,194490526.3,194494175.9,12756449.65
2370,6.92231323,0,0,0,0,0,0,0,3649.54,793.98,0,0.04,35.79,66.26,172.02,194492556.4,194496205.9,12760099.19
2371,0.96172104,0,0,0,0,0,0,0,3649.54,193.3,0,0.04,74.52,134.29,37.48,194495825,194499474.6,12763748.73
2372,0,0,0,0,0,0,0,0,3649.54,0,0,0.02,25.67,87.96,13.14,194506248.1,194509897.6,12767398.27
2373,7.59908625,0,0,0,0,0,0,0,3649.54,904.28,0,0,7.4,17.71,33.75,194508970.7,194512620.2,12771047.81
2374,0,0,0,0,0,0,0,0,3649.54,0,0,0,4.27,16.83,0.86,194523165.1,194526814.6,12774697.35
2375,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194508327.2,194511976.8,12778346.89
2376,0,0,0,0,0,0,0,0,3649.54,0,0,0.06,84.75,164.45,34.48,194501977,194505626.5,12781996.43
2377,0,0,0,0,0,0,0,0,3649.54,0,0,0.01,41.22,65.99,12.49,194499752.4,194503401.9,12785645.97
2378,1.52770957,0,0,0,0,0,0,0,3649.54,240.06,0,0.06,42.83,72.01,40.26,194494366.3,194498015.9,12789295.51
2379,2.42648098,0,0,0,0,0,0,0,3649.54,377.84,0,0.03,64.77,114.66,103.25,194496088.4,194499737.9,12792945.05
2380,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194511510.9,194515160.4,12796594.59
2381,0,0,0,0,0,0,0,0,3649.54,0,0,0,3.41,6.38,1.68,194498924.4,194502574,12800244.13
2382,67.69134348,0,0.14,0,0,0,0,0,3649.54,7550.61,0,0.05,64.5,153.16,37.39,194500121.6,194503771.1,12803893.67
2383,0,0,0,0,0,0,0,0,3649.54,0,0,0,5.26,9.37,8.29,194503644,194507293.5,12807543.21
2384,0,0,0,0,0,0,0,0,3649.54,0,0,0,3.81,12.24,2.84,194512770,194516419.5,12811192.75
2385,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194517174.7,194520824.2,12814842.29
2386,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.67,4.26,0,194800558.1,194804207.7,12818491.83
2387,0,0,0,0,0,0,0,0,3649.54,0,0,0,13.39,31.39,8.55,194702113.5,194705763,12822141.37
2388,0,0,0,0,0,0,0,0,3649.54,0,0,0,35.08,86.24,15.11,194708299.4,194711948.9,12825790.91
2389,0,0,0,0,0,0,0,0,3649.54,0,0,0.05,56.5,124.26,70.88,194698259.5,194701909,12829440.45
2390,0,0,0,0,0,0,0,0,3649.54,0,0,0.06,63.35,140.02,28.18,194699309.2,194702958.8,12833089.99
2391,0.03044427,0,0,0,0,0,0,0,3649.54,12.23,0,0.06,165.43,290.41,142,194691500.1,194695149.6,12836739.53
2392,0,0,0,0,0,0,0,0,3649.54,0,0,0,32.15,78.02,51.07,194686265.6,194689915.1,12840389.07
2393,4.59777116,0,0,0,0,0,0,0,3649.54,573.34,0,0.06,59.14,144.7,224.2,194655502.7,194659152.3,12844038.61
2394,0,0,0,0,0,0,0,0,3649.54,0,0,0.03,24.75,57.9,39.61,194683834.9,194687484.4,12847688.15
2395,0,0,0,0,0,0,0,0,3649.54,0,0,0.03,65.62,134.58,38.78,194680573.9,194684223.4,12851337.69
2396,2.39603671,0,0,0,0,0,0,0,3649.54,379.4,0,0.17,163.68,336.7,64.03,194675523.4,194679172.9,12854987.23
2397,0.93127678,0,0,0,0,0,0,0,3649.54,186.93,0,0,28.34,53.85,30.12,194670016.6,194673666.1,12858636.77
2398,34.21699302,0,0,0,0,0,0,0,3649.54,3979.88,0,0,0,0,37.99,194658240.4,194661889.9,12862286.31
2399,0.09159044,0,0,0,0,0,0,0,3649.54,16.3,0,0,6.53,13.81,47.58,194656978.9,194660628.4,12865935.85
2400,0,0,0,0,0,0,0,0,3649.54,0,0,0,5.77,13.49,2.57,194681346.2,194684995.8,12869585.39
2401,0,0,0,0,0,0,0,0,3649.54,0,0,0.04,57.5,96.41,25.36,194677484.5,194681134.1,12873234.93
2402,0,0,0,0,0,0,0,0,3649.54,1.55,0,0.11,115.56,205.85,99.57,194670195.8,194673845.4,12876884.47
2403,15.64126754,0,0,0,0,0,0,0,3649.54,1819.37,0,0.04,42.14,82.27,253.63,194663944.8,194667594.3,12880534.01
2404,0.31152771,0,0,0,0,0,0,0,3649.54,45.91,0,0.01,27.54,45.69,88.9,194660101.8,194663751.4,12884183.55
2405,0,0,0,0,0,0,0,0,3649.54,0,0,0,6.6,19.44,2.21,194731000.9,194734650.5,12887833.09
2406,0,0,0,0,0,0,0,0,3649.54,0,0,0.09,64.89,129.91,222.77,194680997.5,194684647.1,12891482.63
2407,15.19520967,0,0,0,0,0,0,0,3649.54,1728.25,0,0.06,74.85,127.78,527.24,194666430.4,194670079.9,12895132.17
2408,2.19048424,0,0,0,0,0,0,0,3649.54,394.05,0,0.03,62.85,108.33,217.07,194662370.5,194666020,12898781.71
2409,0,0,0,0,0,0,0,0,3649.54,0,0,0.01,37.42,71.81,22.95,194688709.4,194692359,12902431.25
2410,0,0,0,0,0,0,0,0,3649.54,52.1,0,0.1,115.63,217.14,250.84,194669330.8,194672980.3,12906080.79
2411,45.92103121,0,0.14,0,0,0,0,0,3649.54,5393.63,0,0.17,161.01,359.05,179.19,194670627.5,194674277,12909730.33
2412,1.14580365,0,0,0,0,0,0,0,3649.54,219.14,0,0,37.92,80.03,20.23,194698825.8,194702475.4,12913379.87
2413,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.39,3.33,0.46,194711349.3,194714998.8,12917029.41
2414,1.58885574,0,0,0,0,0,0,0,3649.54,249.87,0,0.06,51.68,92.06,233.33,194674907.7,194678557.2,12920678.95
2415,14.13296673,0,0,0,0,0,0,0,3649.54,1515.08,0,0,2.41,3.44,1058.57,194677254.8,194680904.4,12924328.49
2416,4.96241532,0,0,0,0,0,0,0,3649.54,612.91,0,0.14,153.11,299.36,272.86,194678383,194682032.5,12927978.03
2417,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.53,4.38,0,194727767.4,194731416.9,12931627.57
2418,20.46567458,0,0,0,0,0,0,0,3649.54,2464.8,0,0,10.03,46.92,27.08,194701601.5,194705251.1,12935277.11
2419,0.09159044,0,0,0,0,0,0,0,3649.54,20.49,0,0,5.06,14.26,51.87,194690487,194694136.5,12938926.65
2420,0.03044427,0,0,0,0,0,0,0,3649.54,447.55,0,0.01,37.48,95.59,62.95,194690572.8,194694222.3,12942576.19
2421,0,0,0,0,0,0,0,0,3649.54,0,0,0,0.63,0.38,0,194325370.6,194329020.1,12946225.73
2422,0,0,0,0,0,0,0,0,3649.54,0,0,0,12.07,31.79,0,194299847.1,194303496.6,12949875.27
2423,0.09159044,0,0,0,0,0,0,0,3649.54,22.95,0,0.02,14.98,37.6,8.03,194172326,194175975.5,12953524.81
2424,21.48742536,0,0,0,0,0,0,0,3649.54,2611.61,0,0.24,197.32,471.46,149.3,194117357.6,194121007.1,12957174.35
2425,6.53774505,0,0,0,0,0,0,0,3649.54,701.65,0,0.01,19.51,13.36,17.86,194334067.3,194337716.8,12960823.89
2426,0,0,0,0,0,0,0,0,3649.54,0,0,0,0.57,1.49,3.15,195081336.2,195084985.7,12964473.43
2427,0,0,0,0,0,0,0,0,3649.54,2475.16,0,0.03,15.4,17.75,0.66,194468258.1,194471907.6,12968122.97
2428,0,0,0,0,0,0,0,0,3649.54,0,0,0,13.14,22.6,2.61,194275210.2,194278859.8,12971772.51
2429,0,0,0,0,0,0,0,0,3649.54,10300.46,0,0,0,0,0,194402339.3,194405988.8,12975422.05
2430,0,0,0,0,0,0,0,0,3649.54,0,0,0,11.97,31.79,4.04,194318457.5,194322107,12979071.59
2431,0,0,0,0,0,0,0,0,3649.54,0,0,0.13,81.72,69.04,173.05,194325130.3,194328779.9,12982721.13
2432,0,0,0,0,0,0,0,0,3649.54,25901,0,0,0,0,0,194384708.6,194388358.1,12986370.67
2433,0,0,0,0,0,0,0,0,3649.54,0,0,0.01,7.46,18.03,10.49,194359283.6,194362933.2,12990020.21
2434,0,0,0,0,0,0,0,0,3649.54,11606.87,0,0,1.39,1.27,0,194531910.9,194535560.5,12993669.75
2435,0,0,0,0,0,0,0,0,3649.54,0,0,0,6,12.01,4.11,194410445.6,194414095.1,12997319.29
2436,0,0,0,0,0,0,0,0,3649.54,3.28,0,0,6.64,7.92,15.59,194425977.2,194429626.7,13000968.83
2437,0,0,0,0,0,0,0,0,3649.54,0,0,0,0.47,1.17,0,194859109.6,194862759.2,13004618.37
2438,0,0,0,0,0,0,0,0,3649.54,0,0,0,12.19,29.82,0,194704622.1,194708271.7,13008267.91
2439,0,0,0,0,0,0,0,0,3649.54,0,0,0,15.45,25.97,0.25,194613328.9,194616978.5,13011917.45
2440,39.86949268,0,0,0,0,0,0,0,3649.54,4427.97,0,0,7.13,29.91,2.35,194498411.3,194502060.9,13015566.99
2441,0.96172104,0,0,0,0,0,0,0,3649.54,192.56,0,0,12.18,12.63,1.9,194439503.2,194443152.7,13019216.53
2442,0,0,0,0,0,0,0,0,3649.54,0,0,0,4.36,3.56,0.73,194610036.8,194613686.3,13022866.07
2443,0,0,0,0,0,0,0,0,3649.54,0,0,0,2.77,1.54,0.09,194599138.9,194602788.5,13026515.61
2444,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.22,1.18,0,194688696.5,194692346.1,13030165.15
2445,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194687152,194690801.5,13033814.69
2446,0,0,0,0,0,0,0,0,3649.54,0,0,0,4.25,8.81,0,194494161.8,194497811.3,13037464.23
2447,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194801977.4,194805627,13041113.77
2448,0,0,0,0,0,0,0,0,3649.54,0,0,0,10.45,7.25,3.39,194796228.2,194799877.7,13044763.31
2449,0,0,0,0,0,0,0,0,3649.54,0,0,0,1.95,4.15,0,194478446.7,194482096.2,13048412.85
2450,4.69769191,0,0,0,0,0,0,0,3649.54,390.75,0,0,1.84,2.36,510.35,194479759.5,194483409,13052062.39
2451,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194513027.4,194516677,13055711.93
2452,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194499986.1,194503635.7,13059361.47
2453,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194571608.6,194575258.1,13063011.01
2454,0,0,0,0,0,0,0,0,3649.54,0,0,0,0.77,2.51,0,194514621.3,194518270.9,13066660.55
2455,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194529863.7,194533513.3,13070310.09
2456,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194537301.2,194540950.7,13073959.63
2457,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194512819.3,194516468.9,13077609.17
2458,0,0,0,0,0,0,0,0,3649.54,0,0,0,8.15,29.02,2.82,194517637.7,194521287.3,13081258.71
2459,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194524397.4,194528046.9,13084908.25
2460,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194537941.9,194541591.4,13088557.79
2461,0,0,0,0,0,0,0,0,3649.54,0,0,0,2.04,8.83,0,194538759.9,194542409.5,13092207.33
2462,0,0,0,0,0,0,0,0,3649.54,0,0,0,27.58,73.51,5.06,194552273.1,194555922.7,13095856.87
2463,0,0,0,0,0,0,0,0,3649.54,0,0,0,2.93,6.11,0.27,194565831.1,194569480.7,13099506.41
2464,59.64461058,0,0.14,0,0,0,0,0,3649.54,6637.18,0,0.05,12.7,45.39,12.76,194611060.3,194614709.8,13103155.95
2465,9.77415514,0,0,0,0,0,0,0,3649.54,1154.5,0,0,9.87,8.81,28.76,194670361.2,194674010.7,13106805.49
2466,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194524383.1,194528032.7,13110455.03
2467,0,0,0,0,0,0,0,0,3649.54,0,0,0,15.4,41.49,4.1,194525674.5,194529324,13114104.57
2468,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194536658.3,194540307.8,13117754.11
2469,0,0,0,0,0,0,0,0,3649.54,0,0,0,11.54,36.09,0.25,194585845.3,194589494.8,13121403.65
2470,0,0,0,0,0,0,0,0,3649.54,0,0,0.01,18.64,37.41,2.82,194603163.7,194606813.3,13125053.19
2471,0,0,0,0,0,0,0,0,3649.54,1148.6,0,0,36.98,58.2,10.27,194612173.1,194615822.6,13128702.73
2472,0,0,0,0,0,0,0,0,3649.54,1148.61,0,0,8.18,16.42,0.54,194643605.2,194647254.8,13132352.27
2473,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194617435.7,194621085.2,13136001.81
2474,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194661606.7,194665256.3,13139651.35
2475,0,0,0,0,0,0,0,0,3649.54,0,0,0,13.42,49.32,1.63,194656535.6,194660185.2,13143300.89
2476,0,0,0,0,0,0,0,0,3649.54,6070.37,0,0,1.37,5.04,0,194700387.1,194704036.6,13146950.43
2477,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194746727.2,194750376.7,13150599.97
2478,0,0,0,0,0,0,0,0,3649.54,1.28,0,0.01,25.64,30.24,3.83,194637542.8,194641192.3,13154249.51
2479,0,0,0,0,0,0,0,0,3649.54,10636.21,0,0,12.04,14.33,4.52,194997217,195000866.6,13157899.05
2480,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194908699.5,194912349.1,13161548.59
2481,0,0,0,0,0,0,0,0,3649.54,0,0,0,11.55,48.59,2.55,194800987.2,194804636.7,13165198.13
2482,0,0,0,0,0,0,0,0,3649.54,542.78,0,0,9.49,30.32,9.35,194780477.4,194784127,13168847.67
2483,0,0,0,0,0,0,0,0,3649.54,0,0,0.02,22.5,83.96,11.76,194767519.4,194771168.9,13172497.21
2484,0.93127678,0,0,0,0,0,0,0,3649.54,186.36,0,0,24.96,63.77,15.82,194768463.3,194772112.9,13176146.75
2485,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194642462.6,194646112.1,13179796.29
2486,0,0,0,0,0,0,0,0,3649.54,0,0,0,4.94,12.26,5.39,194722604.4,194726253.9,13183445.83
2487,1.07199026,0,0,0,0,0,0,0,3649.54,219.1,0,0,10.89,32.04,8.89,194713250.7,194716900.2,13187095.37
2488,0,0,0,0,0,0,0,0,3649.54,1.57,0,0.05,62.49,193,39.18,194651669.4,194655318.9,13190744.91
2489,1.21485073,0,0,0,0,0,0,0,3649.54,211.51,0,0.02,56.98,169.24,118.54,194665074.1,194668723.6,13194394.45
2490,0,0,0,0,0,0,0,0,3649.54,0,0,0.04,23.82,65.16,11.38,194692441.3,194696090.8,13198043.99
2491,24.60742585,0,0,0,0,0,0,0,3649.54,2870.31,0,0.03,40.65,189.74,30.92,194704166.3,194707815.9,13201693.53
2492,0,0,0,0,0,0,0,0,3649.54,6282.66,0,0,1.19,8.03,0.55,194705336.3,194708985.8,13205343.07
2493,0,0,0,0,0,0,0,0,3649.54,0,0,0,4.61,18.1,0.26,194722271.4,194725921,13208992.61
2494,0,0,0,0,0,0,0,0,3649.54,0,0,0,0.73,2.87,0,194728707.2,194732356.7,13212642.15
2495,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194739640.5,194743290.1,13216291.69
2496,0,0,0,0,0,0,0,0,3649.54,0,0,0,0,0,0,194754399.9,194758049.4,13219941.23
2497,0,0,0,0,0,0,0,0,3649.54,9.6,0,0.05,32.5,61.77,50.12,194792875.8,194796525.3,13223590.77
2498,0,0,0,0,0,0,0,0,3649.54,0,0,0.06,60.02,119.54,45.41,194766103.1,194769752.6,13227240.31
2499,0,0,0,0,0,0,0,0,3649.54,22421.73,0,0,2.43,6.11,0,194836474.2,194840123.7,13230889.85
2500,0,0,0,0,0,0,0,0,3649.54,7336.46,0,0,8.23,12.5,0.24,194880873.6,194884523.2,13234539.39
2501,0,0,0,0,0,0,0,0,3649.54,16411.8,0,0,2.45,1.09,0,195174954.1,195178603.6,13238188.93
